,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
843,Quavo,HOW BOUT THAT?,7H0NHzIEzCoIENLC2o8Obj,70,0.00525,0.827,160644,0.819,0.0,3,0.184,-4.302,0,0.148,145.016,4,0.325
844,YoungBoy Never Broke Again,Black Cloud,21kV4OQy3uxhXoiLZtWOxz,67,0.197,0.77,187301,0.532,0.0,4,0.0909,-7.127,0,0.127,145.037,4,0.132
845,Wisin & Yandel,Reggaetón en lo Oscuro,3aUTkuo4ObA6QPtZSu5NBq,80,0.0627,0.744,208947,0.894,3.71e-06,1,0.108,-3.685,1,0.0769,92.018,4,0.729
846,Jon Bellion,JT,1eftOUoeMO1JkSQQmS6jXF,63,0.0168,0.518,268466,0.587,1.19e-06,0,0.206,-7.937,1,0.12,98.367,4,0.631
847,Nicki Minaj,Majesty (with Labrinth & feat. Eminem),38TgLPNHsPzgqri5G4SPun,74,0.313,0.81,295653,0.73,0.0,11,0.105,-5.209,0,0.223,157.003,4,0.568
848,Jon Bellion,Cautionary Tales,6BbANlpji0u8ZlqyPVMQiM,63,0.0122,0.582,227207,0.55,2.77e-05,7,0.128,-8.474,1,0.0448,94.087,4,0.696
849,Kiiara,Messy,0BOEuUKoHdy8in20fG5smd,72,0.216,0.893,169324,0.456,0.0,9,0.326,-5.82,1,0.167,108.037,4,0.681
850,David Guetta,Like I Do,6RnkFd8Fqqgk1Uni8RgqCQ,81,0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15
851,Filmore,Slower,7M1PQZeyqslVtY5ZiYBGLo,68,0.107,0.687,172534,0.75,3.05e-06,11,0.161,-4.537,1,0.0965,98.987,4,0.911
852,Lady Gaga,I Don't Know What Love Is,3PPeqAc0fCfFdh8cUYShn6,75,0.348,0.421,177293,0.535,0.000194,0,0.194,-6.556,1,0.0288,62.671,4,0.221
853,ZAYN,Entertainer,5LTGmestwpHZ1BfCmpFQJx,77,0.501,0.706,203511,0.569,2.59e-05,5,0.095,-7.979,1,0.0368,154.007,4,0.54
854,Drake,Is There More,1Tnw0ItH1Macok8gblnPPd,70,0.727,0.698,226907,0.547,0.0,1,0.159,-7.607,1,0.315,83.801,4,0.548
855,J. Cole,Window Pain - Outro,5Lgqu1th1KqlG97OF2gWGe,68,0.0607,0.72,286730,0.626,0.0,8,0.0728,-9.351,1,0.397,75.032,4,0.182
856,Queen Naija,Butterflies,4A58lXGBRCg2cumRXTRxHO,68,0.295,0.737,212175,0.542,0.0,8,0.103,-7.593,1,0.0732,119.973,4,0.385
857,Pacho El Antifeka,Como Soy,7jIfxFhZSmH3LGud6D5m2w,66,0.0732,0.825,312233,0.752,0.0,9,0.106,-6.826,0,0.0537,113.95,4,0.391
858,Gunna,Top Off,1dpFMMagx6agdv4I1JxwkK,68,0.0103,0.906,197420,0.395,0.000195,1,0.117,-11.277,1,0.206,146.056,4,0.376
859,Keith Urban,Parallel Line,567gPvGfxxKoZxDKqM9tEl,68,0.202,0.621,253084,0.477,0.0,0,0.215,-5.284,1,0.0334,81.976,4,0.481
860,Chelsea Cutler,The Reason,5L40lPxGOtkpCYfaakKJbq,71,0.0996,0.404,184693,0.598,3.29e-05,2,0.303,-8.513,1,0.167,89.949,4,0.348
861,Jon Bellion,"Let's Begin (feat. Roc Marciano, RZA, B.Keyz & Travis Mendes)",2X1Tygc4uVunRgzNkFb1mG,63,0.29,0.647,340522,0.749,1.19e-06,4,0.126,-5.056,0,0.42,91.902,4,0.585
862,Logic,"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",5xE8cBcKRjKEDdJwmh1ixN,69,0.102,0.629,260213,0.85,0.0,2,0.337,-6.177,1,0.321,95.189,4,0.703
863,for KING & COUNTRY,joy.,0vBjd0I8iefycEZ2ex1Zpi,69,0.0102,0.68,233947,0.536,0.00105,5,0.113,-6.669,0,0.0582,119.958,4,0.417
864,Loote,Your Side Of The Bed,3PWKPX3YJAHBL8JozsWTMC,72,0.0649,0.781,197147,0.742,0.0,8,0.293,-4.978,1,0.0296,109.915,4,0.91
865,Lauren Daigle,Love Like This,7bU7C4TEABeeKr8wRBLYja,68,0.477,0.493,254987,0.401,2.65e-05,9,0.112,-7.105,1,0.0253,98.04,4,0.118
866,Lana Del Rey,Mariners Apartment Complex,4UAW2gObi5o6sJla0qZpPn,75,0.795,0.528,246421,0.284,0.000303,9,0.109,-11.487,1,0.0287,76.012,4,0.172
867,Drake,Ratchet Happy Birthday,4SUwJA3eUVNHExxMPEUhQe,70,0.106,0.657,207307,0.571,0.00121,2,0.0735,-12.519,1,0.14,167.961,4,0.626
868,gnash,the broken hearts club,5Cv1xqpyciZZuHHR7xr2l0,70,0.801,0.62,184468,0.288,0.0,4,0.344,-9.431,1,0.123,100.385,4,0.691
869,YBN Cordae,Target,13K3BqdOYYMepkNQPWL1DZ,68,0.0114,0.833,142051,0.643,0.0,0,0.0793,-6.992,1,0.372,161.949,4,0.44
870,Madison Beer,Hurts Like Hell (feat. Offset),3WefHNGtjexZvi66ZEx9u4,72,0.185,0.704,207109,0.56,0.0,1,0.0948,-6.791,0,0.179,75.003,4,0.609
871,Kane Brown,Live Forever,3TclTDy3VT3WeqiA6U8RGf,60,0.687,0.709,186347,0.392,0.0,4,0.112,-8.186,1,0.0271,106.992,4,0.347
872,Lil Yachty,Gimmie My Respect,28uC3JDFpW3Y18EPU5hGAF,68,0.0419,0.835,108169,0.614,0.0,11,0.0906,-7.206,1,0.247,142.018,4,0.248
873,gnash,imagine if,12gnUTEnxL6PYN06RX2Je1,72,0.559,0.906,197364,0.454,0.0,8,0.242,-6.726,1,0.248,92.049,4,0.671
874,James Barker Band,Good Together,6jqTb1OLC379SqjjIB0Ukg,69,0.000171,0.641,199640,0.84,0.00179,0,0.109,-6.044,1,0.0279,112.99,4,0.545
875,Jess Glynne,Thursday,3ji4bcQugJj5B6NRGYDNwP,77,0.428,0.82,214027,0.582,0.0,2,0.0419,-4.441,1,0.0454,112.064,4,0.309
876,Kevin Gates,Change Lanes,59XHPyb0MTMElZpkG0Wp69,67,0.129,0.706,205861,0.783,0.0,2,0.0952,-5.337,1,0.424,130.195,4,0.513
877,Hailee Steinfeld,"Back to Life - from ""Bumblebee""",16geeCnXrbiomV1IZ8Kudc,72,0.0127,0.638,233858,0.659,0.0,10,0.187,-6.215,0,0.0627,103.029,4,0.341
878,Ozuna,Balenciaga,3iIZvct75tkk1CwbqVjsry,74,0.0552,0.756,223500,0.436,1.27e-05,11,0.0699,-9.683,0,0.0848,159.992,4,0.34
879,$uicideBoy$,Scrape,6o6DWg7TwbWNOXKNQw0sFa,50,0.00962,0.671,103837,0.727,0.00168,1,0.156,-6.143,1,0.189,148.005,4,0.302
880,Trippie Redd,UKA UKA,5FTrzXtDMz3adIbLmVShk4,68,0.135,0.722,164335,0.868,0.0,11,0.101,-5.34,0,0.16,87.011,4,0.671
881,Blackbear,the 1,5RvGALtC711pdju6fnZ7ig,70,0.0583,0.571,206875,0.531,0.0,4,0.122,-6.137,0,0.0385,108.075,4,0.439
882,Kane Brown,My Where I Come From,6kA3ADYSOfVgdlZ13OoANq,59,0.0628,0.574,182040,0.872,0.000593,8,0.104,-5.733,1,0.0721,105.045,4,0.535
883,Chance the Rapper,Work Out,3PdgIdRXJjgxfOr7slldel,69,0.492,0.678,243180,0.659,0.0,1,0.106,-4.694,1,0.312,173.988,4,0.675
884,Christian Nodal,No Te Contaron Mal,1LO951RWD10l9Vys0NrFty,78,0.388,0.617,156947,0.57,0.0,9,0.143,-3.074,0,0.0374,163.2,4,0.632
885,Quavo,FUCK 12 (feat. Offset),2jBQmxZpQxF8jJfEdjJ9Qv,70,0.767,0.841,264920,0.678,0.0,0,0.4,-4.664,0,0.189,121.023,4,0.717
886,Ella Mai,Good Bad,4KUR9agGDxQZURJ9liWVHD,69,0.45,0.814,229387,0.611,0.0,10,0.127,-4.508,1,0.107,101.073,4,0.361
887,Ozuna,Quiero Mas,1aYcpI8hXtpAEdBq8fp1pH,74,0.0256,0.768,244293,0.82,3.27e-06,7,0.165,-4.7,1,0.0436,94.011,4,0.518
888,Danielle Bradbery,Goodbye Summer,1kmpcpEK0f56M5dkqNajRk,68,0.0211,0.551,188556,0.657,0.0,6,0.29,-5.743,1,0.0287,94.969,4,0.695
889,Logic,Street Dreams II,0Me3TlqFkaIzoZzAGU1EDh,69,0.0964,0.682,266440,0.881,0.0,10,0.727,-6.126,0,0.274,175.978,4,0.273
890,Shoreline Mafia,Heavy,7IwPwUWJk48IxZZYey8Svc,67,0.0107,0.668,172259,0.623,0.0,0,0.111,-9.298,1,0.446,180.062,4,0.286
891,Kane Brown,Weekend,2rH8Z1ThM6BI8bheFykB3L,59,0.356,0.641,226720,0.726,0.0,4,0.315,-6.298,1,0.049,80.013,4,0.773
892,Kane Brown,American Bad Dream,5gTWvPbdGBBijcIHueACbv,59,0.03,0.579,198000,0.771,1.63e-06,10,0.298,-5.497,0,0.038,140.196,4,0.609
893,Badflower,Ghost,1bnswV3i4J3u9QVcdVMd39,69,0.0106,0.505,259428,0.848,0.0,11,0.18,-5.173,0,0.0575,140.055,4,0.282
894,NAV,Freshman List,45pufTUf5x1CWEyXJxGdA6,68,0.13,0.744,186853,0.568,0.0,11,0.11,-8.08,1,0.32,172.047,4,0.371
895,Mac Miller,Programs,1883mCuSqnfnrWoq8i3myH,69,0.0809,0.88,190187,0.569,5.82e-05,10,0.214,-6.517,0,0.221,134.924,4,0.474
896,Tory Lanez,ThE RUn oFF,26URbmR1pY1Fy5ZYdH2bi3,69,0.022,0.698,170543,0.796,0.0,11,0.345,-5.411,0,0.188,152.987,4,0.786
897,Tee Grizzley,Still My Moment,1xB8uBoEIarbXBtneyn56K,62,0.373,0.856,103889,0.648,0.0,1,0.15,-6.503,1,0.364,98.022,4,0.669
898,Cardi B,Money Bag,1vBeIXlzbAieGoDqInav5j,69,0.107,0.947,229005,0.788,0.000691,10,0.108,-6.138,0,0.124,129.977,4,0.454
899,Karol G,Créeme,1mT47pKLXUwPYGwB91GcNz,79,0.154,0.715,212493,0.872,0.000146,6,0.11,-3.501,1,0.0547,96.939,4,0.682
900,Lennon Stella,Bad,5b3auymspp8YgCB9672fbR,70,0.366,0.827,177973,0.613,1.25e-05,8,0.093,-5.34,1,0.0621,137.96,4,0.747
901,Kane Brown,Short Skirt Weather,4ZssxTP38iVpk6BagWVWtM,59,0.0626,0.699,194147,0.893,0.0,9,0.253,-5.412,1,0.0431,128.044,4,0.944
902,Tee Grizzley,Wake Up (feat. Chance the Rapper),1MfNF3rf2SvI7B8fYhLEE7,64,0.109,0.701,186316,0.763,0.0,8,0.21,-5.185,1,0.273,145.07,4,0.841
903,Billie Eilish,MyBoi - TroyBoi Remix,1T3E8z6VMXSsACrBSQHTkN,71,0.00626,0.879,211304,0.58,0.0433,2,0.0653,-4.797,1,0.0883,92.004,4,0.312
904,$uicideBoy$,Meet Mr. NICEGUY,6VFKlX5qzxwmIiezqeqNYG,69,0.0087,0.736,146477,0.495,0.299,6,0.208,-8.642,1,0.0443,120.993,4,0.678
905,Sigala,Just Got Paid,0v3BMLcwUmAwyqJaf5997o,82,0.0348,0.732,218250,0.922,0.0,6,0.146,-1.829,0,0.0975,120.033,4,0.589
906,A$AP Rocky,Fukk Sleep,1AqemxWsT0iGg5Lvkm16Bt,73,0.443,0.793,192973,0.412,7.43e-05,2,0.219,-9.305,1,0.364,135.937,4,0.307
907,Sugarland,Babe,7fRruZ12gXGwBs0zXQ6e5V,69,0.0187,0.535,215107,0.777,1.62e-06,4,0.136,-3.292,1,0.207,171.72,4,0.664
908,NAV,Wanted You (feat. Lil Uzi Vert),1Faq8G2y56A8fRv7HsLq25,70,0.229,0.797,228387,0.731,0.0,9,0.224,-4.443,0,0.0479,146.93,4,0.623
909,Sia,Santa's Coming For Us,1N1ZpYUJc9fwrqk53FGgWv,59,0.0205,0.669,206533,0.854,0.0,1,0.047,-4.486,1,0.0999,93.057,4,0.707
910,YK Osiris,Valentine,15Nn5EEGQqlptGwiB2NVYV,67,0.112,0.76,206853,0.528,0.0,11,0.107,-7.474,1,0.0541,120.003,4,0.457
911,Moneybagg Yo,Wat U On (feat. Gunna),4B8T2F8aKcuMW6EmNnbMY9,67,0.029,0.835,163820,0.468,0.0,1,0.245,-6.97,1,0.239,126.072,4,0.401
912,KILLY,No Sad No Bad,5nHofSNYy1zxXRwjLhZG0U,71,0.0123,0.755,131500,0.569,0.0,1,0.103,-7.996,1,0.05,75.068,4,0.435
913,Luke Combs,Dive - Recorded At Sound Stage Nashville,2VWBdFsDJVGlRTdz4PvYwy,67,0.671,0.742,260863,0.363,1.43e-06,1,0.145,-8.188,1,0.0282,130.921,3,0.351
914,Lord Huron,The Night We Met (feat. Phoebe Bridgers),0jZO7p0nBUi9VHedWUBS9l,74,0.962,0.424,208173,0.437,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131
915,Panic! At The Disco,Old Fashioned,18ULKfQl3KpCnklAKFfO2t,69,0.0133,0.52,166733,0.878,0.0,6,0.0433,-1.768,0,0.0616,168.033,4,0.783
916,Ozuna,Supuestamente,1ZBU5DSoYQwaZVgep6pfn2,76,0.235,0.746,198587,0.682,0.0,2,0.0911,-4.426,1,0.0706,173.901,4,0.805
917,Nicki Minaj,Barbie Tingz,2qsQ8eVDPmobZpvDxQCVQu,70,0.0849,0.917,191700,0.689,0.0,6,0.603,-6.225,1,0.264,102.414,4,0.443
918,No Rome,Narcissist (feat. The 1975),4qjLvvBh5ZeKEPyShKRf06,75,0.219,0.543,195502,0.682,1.53e-06,3,0.085,-5.81,1,0.112,179.972,4,0.424
919,88GLAM,Bali,4y5tKWeAUcaFE6O8Fa8XsY,70,0.097,0.646,185316,0.503,0.0,11,0.13,-7.218,1,0.0402,158.027,4,0.509
920,Jon Bellion,Mah's Joint (feat. Quincy Jones),1SefvAcZtoZo22njnX2qy7,62,0.317,0.271,481590,0.474,0.000489,0,0.097,-9.718,1,0.0498,177.907,4,0.362
921,Years & Years,If You're Over Me,01k24g94i1JvkFLQmVEdCd,78,0.0615,0.647,189000,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618
922,Vince Staples,Tweakin',6b6liLOZhXdOfFBFVN5KNK,66,0.397,0.865,186400,0.626,0.0,9,0.106,-5.429,0,0.207,133.943,4,0.249
923,J. Cole,The Cut Off (feat. kiLL edward),3rFF7kSm5qBOOPs6ljFgPp,68,0.185,0.74,237295,0.543,0.0,1,0.372,-7.979,1,0.399,78.198,4,0.337
924,Kevin Gates,Adding Up,125iOPT2gNyY5ki1FMcWkq,66,0.349,0.832,206002,0.838,0.0,9,0.27,-2.713,1,0.313,134.966,4,0.528
925,Scotty McCreery,This Is It,34DFpyq5NJJ79GnGbbJH3p,67,0.254,0.557,230973,0.511,0.0,8,0.099,-6.788,1,0.0291,156.042,4,0.602
926,"Earth, Wind & Fire",September,7Cuk8jsPPoNYQWXK9XRFvG,72,0.165,0.694,215080,0.831,0.000892,9,0.25,-7.288,1,0.0301,125.901,4,0.98
927,Lauv,Chasing Fire,1xy4apMFecGGkgBeaHFZ2M,74,0.0449,0.709,205267,0.562,0.0,5,0.217,-4.864,1,0.0724,125.965,4,0.386
928,Zion & Lennox,Hola,2dYJKHEqAUTCk2U9zntaS1,80,0.069,0.81,220538,0.789,0.00103,1,0.0638,-5.048,1,0.04,94.025,4,0.856
929,Ella Mai,Sauce,5VqKdNoamMXrmRmqVmi9ke,69,0.211,0.642,184959,0.614,0.0,4,0.123,-5.335,0,0.394,99.572,4,0.43
930,Alessia Cara,A Little More,75MKHk9JSlu8MOixmQ982v,73,0.797,0.376,144720,0.211,0.0,4,0.196,-11.665,1,0.0364,94.7,3,0.228
931,Earl Sweatshirt,Nowhere2go,6ZAzKksLmI7eimH0cQbpzZ,68,0.0109,0.518,113787,0.706,6.5e-05,8,0.496,-5.148,1,0.227,128.26,4,0.418
932,Sia,Snowman,7uoFMmxln0GPXQ0AcCBXRq,57,0.483,0.716,165907,0.512,0.0,1,0.0928,-6.257,1,0.0331,104.957,3,0.326
933,Manuel Turizo,Culpables,3RD0PGolM0mETGHaprwgMn,83,0.94,0.573,233930,0.31,5.65e-06,3,0.198,-11.134,1,0.296,177.601,4,0.764
934,Cardi B,Bickenhead,17Yq72h0p15OhCbZ5lJ5gd,68,0.154,0.884,181624,0.814,1.67e-06,7,0.158,-5.333,1,0.303,155.938,4,0.907
935,Drake,Final Fantasy,44Du2IM1bGY7dicmLfXbUs,70,0.422,0.5,219960,0.448,8.03e-06,0,0.115,-10.977,1,0.442,144.204,1,0.104
936,David Guetta,Flames,33IOhptvC2Qoy2UhjiHXLV,84,0.0723,0.609,195000,0.726,8.45e-06,5,0.0895,-4.346,0,0.0414,93.958,4,0.362
937,Tory Lanez,YoU ThouGHt WrONg,6uWA92SmIMDE3VwiipWixC,69,0.0172,0.693,215177,0.736,0.0,1,0.147,-5.085,1,0.132,76.044,4,0.482
938,Lady Gaga,Why Did You Do That?,1sv0BhPPnrUgQ6dziZlmuM,74,0.0304,0.792,184960,0.548,9.94e-06,11,0.339,-5.484,0,0.0582,116.008,4,0.445
939,Ozuna,Tu Olor,48aHJHJyNBcuYIFGMrT5cQ,72,0.194,0.882,193893,0.802,1.62e-06,11,0.0737,-4.298,0,0.048,97.018,4,0.67
940,Queen,Ay-Oh - Live Aid,5nv5hodQpAMoT2PqSVmakE,66,0.881,0.215,41455,0.87,0.112,2,0.976,-10.92,1,0.351,144.877,3,0.462
941,ODESZA,Loyal,6jKVU3e0gnQLj3iifJBvVN,69,0.00523,0.497,207827,0.925,0.781,2,0.222,-4.489,1,0.0745,139.961,4,0.262
942,Why Don't We,Trust Fund Baby,54j7EaJPDmSZYcNYvLSJ78,71,0.0629,0.624,184460,0.785,0.0,8,0.135,-3.337,1,0.0498,163.929,4,0.593
943,Hayley Kiyoko,What I Need (feat. Kehlani),5nFyaoBWwwMJ9fv33tZ2MB,71,0.0537,0.633,219520,0.793,0.0,10,0.16,-4.126,1,0.055,103.97,4,0.414
944,Kevin Gates,Shoulda,0yDpTj2XaHPTf0JcAo2rko,66,0.619,0.585,163019,0.756,0.0,8,0.132,-4.19,1,0.425,158.317,4,0.838
945,Young M.A,PettyWap,113O9yo2Ayl4OsKfBdzbVh,68,0.802,0.735,173889,0.715,0.00196,6,0.196,-3.777,0,0.113,83.028,4,0.598
946,Nicki Minaj,Chun Swae (feat. Swae Lee),03It1uO69CjGWP3yyVe465,69,0.0656,0.848,370440,0.421,0.00151,10,0.136,-8.025,0,0.0648,141.01,4,0.212
947,Gregory Alan Isakov,Chemicals,2wDuq7nBkGJjO4ykq3aJ4D,70,0.885,0.608,199907,0.238,0.125,0,0.111,-13.604,1,0.0434,78.013,4,0.27
948,Phil Wickham,Living Hope,5B58hgrfK6gaN5FxNyUeSJ,65,0.0304,0.211,327000,0.558,0.0,3,0.0978,-6.232,1,0.041,143.452,4,0.317
949,YoungBoy Never Broke Again,Permanent Scar (feat. Young Thug and Quando Rondo),56y48l3RslFer22WytV6KU,66,0.262,0.828,198505,0.698,0.0,1,0.089,-3.808,1,0.137,131.9,4,0.732
950,Goody Grace,Two Shots (feat. gnash),1746Hs7bQJMMYAZvVYM3ig,67,0.0542,0.768,179915,0.408,0.0,4,0.106,-8.551,0,0.0714,129.96,4,0.0905
951,Logic,The Return,0ATmjiSoHDCHeeQ9FcvZOW,69,0.113,0.8,252133,0.956,0.0,11,0.107,-4.432,0,0.178,90.025,4,0.65
952,Ozuna,Unica - Remix,5Sv1rKKMX1yl9kfJ2HTluk,76,0.121,0.637,216293,0.868,0.0,9,0.533,-3.19,0,0.0571,174.105,4,0.682
953,Charlotte Lawrence,Stole Your Car,1MTanOR2Kts7au3HtM0nez,70,0.0729,0.659,215786,0.712,3.04e-05,7,0.367,-5.61,0,0.0782,101.034,4,0.202
954,Moneybagg Yo,Fall Down (feat. Kevin Gates & Rvssian),4z7OagqDCwZjkZBedfA0OG,61,0.00556,0.699,181773,0.617,0.0,1,0.0645,-8.087,0,0.112,139.946,4,0.678
955,Troye Sivan,Somebody To Love,5hYShQIail8SGWfbpTOo8K,67,0.895,0.448,145820,0.351,0.0,0,0.0753,-9.304,1,0.041,109.476,1,0.204
956,Quavo,SWING (feat. Normani & Davido),5KDfDLEaGAQ2uyuzsWByVa,70,0.372,0.76,303889,0.603,0.0,5,0.112,-5.898,1,0.12,97.887,4,0.515
957,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,71,0.0476,0.642,164205,0.772,0.0,10,0.0646,-6.61,1,0.0848,153.995,4,0.589
958,J. Cole,FRIENDS (feat. kiLL edward),6onwlDmIVKE8bBgyBRSuS0,67,0.102,0.716,257646,0.652,0.0,6,0.11,-7.909,0,0.398,109.295,5,0.494
959,RÜFÜS DU SOL,Treat You Better,3B8Tx2eKzZ1u6bPnozOL1h,68,0.356,0.599,273640,0.539,5.38e-06,8,0.102,-5.897,1,0.034,121.947,4,0.188
960,6ix9ine,RONDO,3p6JF5nt0bZOSgZRONNZp0,71,0.053,0.605,138474,0.789,0.0,9,0.735,-4.833,0,0.288,189.866,4,0.731
961,Bazzi,Star,2JuIs3XJlYPy8vBO66CEkJ,68,0.3,0.694,169872,0.389,0.0,8,0.158,-5.41,1,0.0706,90.984,4,0.409
962,Lady Gaga,I'll Never Love Again - Film Version,4A7EkKijzA4ryEoCRWJzdG,77,0.763,0.451,281067,0.34,2.49e-06,7,0.135,-7.466,1,0.031,110.502,4,0.221
963,Queen,Somebody To Love - 2011 Remaster,3cMunJsyeFbyYm7X3LgW9T,65,0.164,0.466,295733,0.698,0.0,8,0.127,-6.967,1,0.0629,109.772,3,0.349
964,H.E.R.,I'm Not OK,7hgFh60j6O7sigPEHmNsCu,61,0.865,0.535,205973,0.395,1.78e-05,11,0.0996,-11.887,0,0.0614,102.206,5,0.147
965,Fuerza Regida,Radicamos En South Central,1kHpljP6paUsQyZgwFDfxn,67,0.461,0.748,228853,0.739,4.7e-06,7,0.0834,-1.972,1,0.0381,115.966,1,0.962
966,YG,POWER (feat. Ty Dolla $ign),4QL6NHf6sl3Sx58AFKc1GQ,68,0.0113,0.932,172893,0.486,0.0,1,0.101,-7.965,1,0.0671,100.014,4,0.413
967,Backstreet Boys,Don't Go Breaking My Heart,79Mjfhh393dZdAsTvUFDR6,70,0.0218,0.541,215724,0.703,0.0,0,0.0964,-5.573,1,0.102,94.858,4,0.238
968,Russ,Voicemail,4Oi9e9Ajh72JUhQqI87kGc,69,0.0198,0.801,189133,0.705,0.0,10,0.2,-1.756,0,0.206,86.984,4,0.358
969,Lil Yachty,We Outta Here! (feat. Young Nudy),3UbBCQJ0SI9QDgtTY4lEHY,67,0.0072,0.972,232320,0.322,0.000125,1,0.118,-5.31,1,0.273,125.004,4,0.207
970,Kevin Gates,Ridiculous,19ABFtGjlZNLUUV6XTF1j3,65,0.072,0.617,183478,0.742,0.0,0,0.0912,-5.23,0,0.393,137.079,4,0.692
971,Daddy Yankee,Zum Zum,7lEhOiFtcLXY4P7cuTKuQ8,80,0.0622,0.839,235773,0.832,4.59e-06,0,0.282,-2.492,1,0.0531,92.004,4,0.529
972,J. Cole,BRACKETS,5sWbwccBcyHsg5LEKWGZo9,67,0.19,0.675,315771,0.567,1.77e-06,10,0.175,-9.147,0,0.263,84.039,4,0.658
973,Keith Urban,Coming Home,4pWb8UZ6IPVJA3CPjCNgzq,66,0.216,0.383,213939,0.703,5.47e-06,4,0.131,-6.988,1,0.228,88.502,4,0.57
974,Tee Grizzley,Hooters,6TCz9dPTN2FjSrHYg2RpwS,60,0.0131,0.773,170000,0.814,0.00412,9,0.0984,-5.258,1,0.295,150.062,4,0.65
975,Phora,Love Is Hell (feat. Trippie Redd),2Tn4XArLhjrZEhBKlAle0j,65,0.0113,0.662,258746,0.784,0.0,2,0.715,-7.164,1,0.052,98.729,5,0.107
976,Bradley Cooper,Maybe It's Time,6jMbPsH6lTOLs5n8Af26AG,74,0.798,0.699,159293,0.282,1.23e-06,7,0.0981,-7.65,1,0.0374,79.776,4,0.359
977,Moneybagg Yo,Jungle,3NT6agFZgdf2EJk7UmlQcx,58,0.139,0.768,169819,0.796,0.0,5,0.113,-3.83,0,0.221,159.812,4,0.584
978,Tee Grizzley,Babies To Men,02hK5qzEzxTxX5rinS20lg,57,0.312,0.826,182491,0.657,2.22e-06,2,0.0373,-8.277,1,0.274,99.985,4,0.334
979,GoldLink,Got Friends,1PVza5KmhSJhz12OewWciE,67,0.104,0.691,226963,0.75,0.0,10,0.123,-3.934,0,0.347,143.744,4,0.345
980,Kid Ink,No Budget (feat. Rich The Kid),5TFWHWWHmPKEMcENBBWIj9,67,0.0249,0.812,201901,0.78,0.000179,6,0.309,-6.227,0,0.0821,147.0,4,0.875
981,Troye Sivan,Seventeen,6UiQFxMYJgILcLTjLrO0OQ,70,0.165,0.612,218351,0.743,4.35e-05,4,0.319,-7.25,1,0.0442,118.913,4,0.347
982,DDG,Arguments,1c3RoDh7QPcsVngyreW90f,66,0.669,0.755,221650,0.439,0.0,1,0.121,-12.848,1,0.136,94.024,4,0.355
983,Mau y Ricky,Desconocidos,0s5DNDV6LAKn2u2Ufa3VjQ,82,0.146,0.709,204453,0.771,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,0.709
984,YG,TOO COCKY,7GG1QIQ547taCwl1uLaTf5,66,0.0137,0.925,172773,0.354,0.0,5,0.334,-8.163,1,0.13,100.026,4,0.405
985,Omar Apollo,Unbothered,3PoKFnMD0zAVtQrkJ4e8XH,67,0.269,0.645,124954,0.485,0.00309,2,0.133,-7.098,1,0.0298,108.941,4,0.322
986,5 Seconds of Summer,Lie To Me,3567eNX2L3RkkMkwspncMH,71,0.0115,0.633,150467,0.478,0.0,0,0.103,-5.571,1,0.0359,159.951,4,0.692
987,BROCKHAMPTON,BERLIN,7GxBuIJugWanLsYj0mDrFX,68,0.051,0.716,199013,0.621,0.0,11,0.307,-6.626,0,0.22,142.087,4,0.644
988,Robinson,Nothing to Regret,3C2xQqHVkhA1Ht17SzPRke,72,0.243,0.697,208486,0.521,0.0,5,0.189,-6.519,1,0.031,91.998,4,0.331
989,A$AP Rocky,A$AP Forever REMIX,3oHkMCVJyOcjg5FhfLc2Rq,69,0.299,0.322,315773,0.754,0.0,10,0.136,-6.416,0,0.275,62.839,4,0.392
990,Anuel Aa,Na' Nuevo,02LKuab9xcpE1dGc5Gd8iM,72,0.384,0.796,283000,0.625,0.00778,5,0.101,-6.224,0,0.262,150.021,4,0.561
991,Tee Grizzley,Hustlin (feat. B. Ryan),2jxi1KokJ1cBI3fJulKyA0,57,0.399,0.716,194090,0.746,0.0,5,0.26,-4.516,1,0.0821,93.965,4,0.357
992,Camila Cabello,All These Years,4XLu3tTSZiPFVC9mmuR6Zp,72,0.609,0.732,164373,0.436,0.0,1,0.108,-7.409,0,0.117,94.852,4,0.475
993,Global Dan,Dark Out ft. AzN (prod. Drago),2yTRATSaF7hsstbQp8QKfC,66,0.0208,0.592,180016,0.537,0.0,6,0.0734,-13.115,1,0.199,160.05,4,0.315
994,Robyn,Ever Again,2E5e4J3nm1LMHkqTS21Dlq,64,0.0272,0.936,264027,0.546,0.000146,4,0.0895,-10.356,0,0.0914,125.022,4,0.711
995,$uicideBoy$,King Tulip,0fyBYsrmpihh1mfalssDlB,68,0.15,0.585,185218,0.579,0.0,10,0.111,-9.387,0,0.447,120.838,4,0.281
